SA2 - Residence,Method of Travel to Work,Count
Dapto - Avondale,Taxi,8
Dapto - Avondale,"Car, as driver",6411
Dapto - Avondale,"Car, as passenger",522
Dapto - Avondale,Truck,111
Dapto - Avondale,Motorbike/scooter,59
Dapto - Avondale,Bicycle,16
Dapto - Avondale,Other,31
Dapto - Avondale,"Train, bus",11
Dapto - Avondale,"Train, car as driver",50
Dapto - Avondale,"Train, car as passenger",10
Dapto - Avondale,"Train, bicycle",3
Dapto - Avondale,"Bus, car as driver",3
Dapto - Avondale,"Bus, car as passenger",4
Dapto - Avondale,"Car as driver, car as passenger",37
Dapto - Avondale,"Car as driver, truck",8
Dapto - Avondale,"Car as driver, motorbike/scooter",3
Dapto - Avondale,"Car as passenger, bicycle",3
Dapto - Avondale,"Train, bus, car as driver",3
Dapto - Avondale,Walked only,121
Dapto - Avondale,Worked at home,183
Dapto - Avondale,Did not go to work,1139
Dapto - Avondale,Not stated,141
Dapto - Avondale,Not applicable,13351
Horsley - Kembla Grange,Train,69
Horsley - Kembla Grange,Bus,24
Horsley - Kembla Grange,Taxi,3
Horsley - Kembla Grange,"Car, as driver",2584
Horsley - Kembla Grange,"Car, as passenger",220
Horsley - Kembla Grange,Truck,37
Horsley - Kembla Grange,Motorbike/scooter,26
Horsley - Kembla Grange,Bicycle,16
Horsley - Kembla Grange,Other,5
Horsley - Kembla Grange,"Train, car as driver",29
Horsley - Kembla Grange,"Train, car as passenger",11
Horsley - Kembla Grange,"Train, bicycle",3
Horsley - Kembla Grange,"Bus, car as driver",3
Horsley - Kembla Grange,"Car as driver, car as passenger",13
Horsley - Kembla Grange,"Car as driver, motorbike/scooter",3
Horsley - Kembla Grange,"Car as driver, bicycle",3
Horsley - Kembla Grange,"Train, bus, car as driver",3
Horsley - Kembla Grange,"Train, bus, car as passenger",3
Horsley - Kembla Grange,Walked only,23
Horsley - Kembla Grange,Worked at home,81
Horsley - Kembla Grange,Did not go to work,456
Horsley - Kembla Grange,Not stated,35
Horsley - Kembla Grange,Not applicable,3755
Port Kembla Industrial,Did not go to work,3
Port Kembla Industrial,Not applicable,24
Unanderra - Mount Kembla,Train,112
Unanderra - Mount Kembla,Bus,68
Unanderra - Mount Kembla,Taxi,9
Unanderra - Mount Kembla,"Car, as driver",4905
Unanderra - Mount Kembla,"Car, as passenger",424
Unanderra - Mount Kembla,Truck,62
Unanderra - Mount Kembla,Motorbike/scooter,45
Unanderra - Mount Kembla,Bicycle,45
Unanderra - Mount Kembla,Other,25
Unanderra - Mount Kembla,"Train, bus",10
Unanderra - Mount Kembla,"Train, car as driver",42
Unanderra - Mount Kembla,"Train, car as passenger",11
Unanderra - Mount Kembla,"Train, bicycle",6
Unanderra - Mount Kembla,"Bus, car as driver",7
Unanderra - Mount Kembla,"Bus, car as passenger",5
Unanderra - Mount Kembla,"Car as driver, car as passenger",23
Unanderra - Mount Kembla,"Car as driver, bicycle",6
Unanderra - Mount Kembla,"Car as driver, other",3
Unanderra - Mount Kembla,"Car as passenger, other",3
Unanderra - Mount Kembla,"Train, taxi, car as driver",3
Unanderra - Mount Kembla,Walked only,100
Unanderra - Mount Kembla,Worked at home,148
Unanderra - Mount Kembla,Did not go to work,815
Unanderra - Mount Kembla,Not stated,138
Unanderra - Mount Kembla,Not applicable,8302
Illawarra Catchment Reserve,Not applicable,9
Albion Park - Macquarie Pass,Train,30
Albion Park - Macquarie Pass,Bus,24
Albion Park - Macquarie Pass,"Car, as driver",4748
Albion Park - Macquarie Pass,"Car, as passenger",342
Albion Park - Macquarie Pass,Truck,90
Albion Park - Macquarie Pass,Motorbike/scooter,28
Albion Park - Macquarie Pass,Bicycle,15
Albion Park - Macquarie Pass,Other,22
Albion Park - Macquarie Pass,"Train, bus",5
Albion Park - Macquarie Pass,"Train, car as driver",25
Albion Park - Macquarie Pass,"Train, car as passenger",12
Albion Park - Macquarie Pass,"Bus, car as driver",3
Albion Park - Macquarie Pass,"Bus, car as passenger",4
Albion Park - Macquarie Pass,"Car as driver, car as passenger",23
Albion Park - Macquarie Pass,"Car as driver, truck",4
Albion Park - Macquarie Pass,"Car as driver, motorbike/scooter",5
Albion Park - Macquarie Pass,"Car as driver, bicycle",3
Albion Park - Macquarie Pass,"Car as driver, other",5
Albion Park - Macquarie Pass,"Train, bus, car as driver",3
Albion Park - Macquarie Pass,"Train, car as driver, other",3
Albion Park - Macquarie Pass,Walked only,84
Albion Park - Macquarie Pass,Worked at home,145
Albion Park - Macquarie Pass,Did not go to work,801
Albion Park - Macquarie Pass,Not stated,88
Albion Park - Macquarie Pass,Not applicable,7094
Albion Park Rail,Train,59
Albion Park Rail,Bus,21
Albion Park Rail,"Car, as driver",2070
Albion Park Rail,"Car, as passenger",180
Albion Park Rail,Truck,52
Albion Park Rail,Motorbike/scooter,24
Albion Park Rail,Bicycle,13
Albion Park Rail,Other,7
Albion Park Rail,"Train, bus",3
Albion Park Rail,"Train, car as driver",10
Albion Park Rail,"Train, car as passenger",3
Albion Park Rail,"Car as driver, car as passenger",3
Albion Park Rail,Walked only,47
Albion Park Rail,Worked at home,50
Albion Park Rail,Did not go to work,354
Albion Park Rail,Not stated,39
Albion Park Rail,Not applicable,4046
Kiama,Train,53
Kiama,Bus,10
Kiama,Taxi,5
Kiama,"Car, as driver",1993
Kiama,"Car, as passenger",154
Kiama,Truck,33
Kiama,Motorbike/scooter,13
Kiama,Bicycle,7
Kiama,Other,13
Kiama,"Train, bus",11
Kiama,"Train, car as driver",10
Kiama,"Train, car as passenger",6
Kiama,"Bus, car as driver",3
Kiama,"Car as driver, car as passenger",7
Kiama,"Car as driver, bicycle",3
Kiama,Walked only,126
Kiama,Worked at home,184
Kiama,Did not go to work,408
Kiama,Not stated,57
Kiama,Not applicable,4058
Kiama Downs - Minnamurra,Train,24
Kiama Downs - Minnamurra,Bus,12
Kiama Downs - Minnamurra,"Car, as driver",1938
Kiama Downs - Minnamurra,"Car, as passenger",152
Kiama Downs - Minnamurra,Truck,27
Kiama Downs - Minnamurra,Motorbike/scooter,12
Kiama Downs - Minnamurra,Bicycle,4
Kiama Downs - Minnamurra,Other,4
Kiama Downs - Minnamurra,"Train, bus",3
Kiama Downs - Minnamurra,"Train, car as driver",13
Kiama Downs - Minnamurra,"Train, car as passenger",7
Kiama Downs - Minnamurra,"Train, bicycle",3
Kiama Downs - Minnamurra,"Bus, car as passenger",4
Kiama Downs - Minnamurra,"Car as driver, car as passenger",7
Kiama Downs - Minnamurra,"Car as driver, bicycle",3
Kiama Downs - Minnamurra,Walked only,32
Kiama Downs - Minnamurra,Worked at home,108
Kiama Downs - Minnamurra,Did not go to work,407
Kiama Downs - Minnamurra,Not stated,31
Kiama Downs - Minnamurra,Not applicable,2928
Kiama Hinterland - Gerringong,Train,24
Kiama Hinterland - Gerringong,Bus,14
Kiama Hinterland - Gerringong,"Car, as driver",2064
Kiama Hinterland - Gerringong,"Car, as passenger",161
Kiama Hinterland - Gerringong,Truck,37
Kiama Hinterland - Gerringong,Motorbike/scooter,10
Kiama Hinterland - Gerringong,Bicycle,12
Kiama Hinterland - Gerringong,Other,18
Kiama Hinterland - Gerringong,"Train, bus",9
Kiama Hinterland - Gerringong,"Train, car as driver",9
Kiama Hinterland - Gerringong,"Taxi, other",3
Kiama Hinterland - Gerringong,"Car as driver, car as passenger",12
Kiama Hinterland - Gerringong,"Car as driver, truck",5
Kiama Hinterland - Gerringong,"Car as driver, motorbike/scooter",3
Kiama Hinterland - Gerringong,Walked only,131
Kiama Hinterland - Gerringong,Worked at home,256
Kiama Hinterland - Gerringong,Did not go to work,434
Kiama Hinterland - Gerringong,Not stated,37
Kiama Hinterland - Gerringong,Not applicable,3782
Shellharbour - Flinders,Train,42
Shellharbour - Flinders,Bus,38
Shellharbour - Flinders,Taxi,7
Shellharbour - Flinders,"Car, as driver",4617
Shellharbour - Flinders,"Car, as passenger",307
Shellharbour - Flinders,Truck,61
Shellharbour - Flinders,Motorbike/scooter,26
Shellharbour - Flinders,Bicycle,29
Shellharbour - Flinders,Other,20
Shellharbour - Flinders,"Train, bus",3
Shellharbour - Flinders,"Train, car as driver",21
Shellharbour - Flinders,"Train, car as passenger",4
Shellharbour - Flinders,"Bus, car as driver",4
Shellharbour - Flinders,"Bus, car as passenger",7
Shellharbour - Flinders,"Car as driver, car as passenger",22
Shellharbour - Flinders,"Car as driver, motorbike/scooter",3
Shellharbour - Flinders,"Train, bus, car as driver",4
Shellharbour - Flinders,Walked only,64
Shellharbour - Flinders,Worked at home,183
Shellharbour - Flinders,Did not go to work,726
Shellharbour - Flinders,Not stated,103
Shellharbour - Flinders,Not applicable,7124
Shellharbour - Oak Flats,Train,71
Shellharbour - Oak Flats,Bus,41
Shellharbour - Oak Flats,Taxi,4
Shellharbour - Oak Flats,"Car, as driver",3005
Shellharbour - Oak Flats,"Car, as passenger",256
Shellharbour - Oak Flats,Truck,49
Shellharbour - Oak Flats,Motorbike/scooter,21
Shellharbour - Oak Flats,Bicycle,16
Shellharbour - Oak Flats,Other,19
Shellharbour - Oak Flats,"Train, bus",5
Shellharbour - Oak Flats,"Train, car as driver",15
Shellharbour - Oak Flats,"Train, car as passenger",11
Shellharbour - Oak Flats,"Train, bicycle",3
Shellharbour - Oak Flats,"Bus, car as driver",5
Shellharbour - Oak Flats,"Taxi, car as driver",3
Shellharbour - Oak Flats,"Car as driver, car as passenger",9
Shellharbour - Oak Flats,"Car as driver, bicycle",3
Shellharbour - Oak Flats,"Car as driver, other",3
Shellharbour - Oak Flats,Walked only,100
Shellharbour - Oak Flats,Worked at home,90
Shellharbour - Oak Flats,Did not go to work,516
Shellharbour - Oak Flats,Not stated,79
Shellharbour - Oak Flats,Not applicable,5152
Warilla,Train,43
Warilla,Bus,114
Warilla,Taxi,11
Warilla,"Car, as driver",5038
Warilla,"Car, as passenger",485
Warilla,Truck,85
Warilla,Motorbike/scooter,58
Warilla,Bicycle,30
Warilla,Other,20
Warilla,"Train, bus",5
Warilla,"Train, car as driver",40
Warilla,"Train, car as passenger",6
Warilla,"Train, bicycle",3
Warilla,"Bus, car as driver",3
Warilla,"Bus, car as passenger",8
Warilla,"Car as driver, car as passenger",17
Warilla,"Car as driver, truck",3
Warilla,"Car as driver, motorbike/scooter",4
Warilla,"Car as driver, other",4
Warilla,"Train, bus, car as driver",3
Warilla,Walked only,132
Warilla,Worked at home,129
Warilla,Did not go to work,872
Warilla,Not stated,133
Warilla,Not applicable,12777
Balgownie - Fairy Meadow,Train,217
Balgownie - Fairy Meadow,Bus,208
Balgownie - Fairy Meadow,Taxi,10
Balgownie - Fairy Meadow,"Car, as driver",5459
Balgownie - Fairy Meadow,"Car, as passenger",474
Balgownie - Fairy Meadow,Truck,97
Balgownie - Fairy Meadow,Motorbike/scooter,43
Balgownie - Fairy Meadow,Bicycle,102
Balgownie - Fairy Meadow,Other,38
Balgownie - Fairy Meadow,"Train, bus",20
Balgownie - Fairy Meadow,"Train, taxi",3
Balgownie - Fairy Meadow,"Train, car as driver",85
Balgownie - Fairy Meadow,"Train, car as passenger",10
Balgownie - Fairy Meadow,"Train, bicycle",7
Balgownie - Fairy Meadow,"Bus, car as driver",11
Balgownie - Fairy Meadow,"Bus, car as passenger",14
Balgownie - Fairy Meadow,"Bus, bicycle",3
Balgownie - Fairy Meadow,"Car as driver, car as passenger",31
Balgownie - Fairy Meadow,"Car as driver, truck",3
Balgownie - Fairy Meadow,"Car as driver, motorbike/scooter",5
Balgownie - Fairy Meadow,"Car as driver, bicycle",6
Balgownie - Fairy Meadow,"Car as driver, other",5
Balgownie - Fairy Meadow,"Train, bus, car as driver",6
Balgownie - Fairy Meadow,"Train, car as driver, car as passenger",3
Balgownie - Fairy Meadow,Walked only,199
Balgownie - Fairy Meadow,Worked at home,242
Balgownie - Fairy Meadow,Did not go to work,969
Balgownie - Fairy Meadow,Not stated,144
Balgownie - Fairy Meadow,Not applicable,11568
Corrimal - Tarrawanna - Bellambi,Train,212
Corrimal - Tarrawanna - Bellambi,Bus,87
Corrimal - Tarrawanna - Bellambi,Ferry,3
Corrimal - Tarrawanna - Bellambi,Taxi,15
Corrimal - Tarrawanna - Bellambi,"Car, as driver",4120
Corrimal - Tarrawanna - Bellambi,"Car, as passenger",358
Corrimal - Tarrawanna - Bellambi,Truck,57
Corrimal - Tarrawanna - Bellambi,Motorbike/scooter,29
Corrimal - Tarrawanna - Bellambi,Bicycle,69
Corrimal - Tarrawanna - Bellambi,Other,21
Corrimal - Tarrawanna - Bellambi,"Train, bus",22
Corrimal - Tarrawanna - Bellambi,"Train, car as driver",51
Corrimal - Tarrawanna - Bellambi,"Train, car as passenger",12
Corrimal - Tarrawanna - Bellambi,"Train, bicycle",3
Corrimal - Tarrawanna - Bellambi,"Bus, car as driver",9
Corrimal - Tarrawanna - Bellambi,"Bus, car as passenger",7
Corrimal - Tarrawanna - Bellambi,"Car as driver, car as passenger",22
Corrimal - Tarrawanna - Bellambi,"Car as driver, motorbike/scooter",3
Corrimal - Tarrawanna - Bellambi,"Car as driver, bicycle",3
Corrimal - Tarrawanna - Bellambi,"Car as driver, other",4
Corrimal - Tarrawanna - Bellambi,"Train, bus, car as driver",3
Corrimal - Tarrawanna - Bellambi,"Train, bus, car as passenger",3
Corrimal - Tarrawanna - Bellambi,"Train, car as driver, car as passenger",4
Corrimal - Tarrawanna - Bellambi,Walked only,168
Corrimal - Tarrawanna - Bellambi,Worked at home,180
Corrimal - Tarrawanna - Bellambi,Did not go to work,780
Corrimal - Tarrawanna - Bellambi,Not stated,97
Corrimal - Tarrawanna - Bellambi,Not applicable,8724
Figtree - Keiraville,Train,137
Figtree - Keiraville,Bus,149
Figtree - Keiraville,Ferry,3
Figtree - Keiraville,Tram,3
Figtree - Keiraville,Taxi,15
Figtree - Keiraville,"Car, as driver",5654
Figtree - Keiraville,"Car, as passenger",560
Figtree - Keiraville,Truck,61
Figtree - Keiraville,Motorbike/scooter,58
Figtree - Keiraville,Bicycle,95
Figtree - Keiraville,Other,29
Figtree - Keiraville,"Train, bus",20
Figtree - Keiraville,"Train, car as driver",90
Figtree - Keiraville,"Train, car as passenger",13
Figtree - Keiraville,"Bus, taxi",3
Figtree - Keiraville,"Bus, car as driver",3
Figtree - Keiraville,"Bus, car as passenger",10
Figtree - Keiraville,"Bus, other",3
Figtree - Keiraville,"Car as driver, car as passenger",25
Figtree - Keiraville,"Car as driver, motorbike/scooter",3
Figtree - Keiraville,"Car as driver, bicycle",5
Figtree - Keiraville,"Car as driver, other",8
Figtree - Keiraville,"Train, bus, car as passenger",5
Figtree - Keiraville,Walked only,269
Figtree - Keiraville,Worked at home,271
Figtree - Keiraville,Did not go to work,1090
Figtree - Keiraville,Not stated,113
Figtree - Keiraville,Not applicable,11149
Helensburgh,Train,406
Helensburgh,Bus,9
Helensburgh,"Car, as driver",2507
Helensburgh,"Car, as passenger",155
Helensburgh,Truck,66
Helensburgh,Motorbike/scooter,37
Helensburgh,Bicycle,12
Helensburgh,Other,14
Helensburgh,"Train, bus",51
Helensburgh,"Train, tram",3
Helensburgh,"Train, car as driver",114
Helensburgh,"Train, car as passenger",26
Helensburgh,"Train, motorbike/scooter",3
Helensburgh,"Train, bicycle",3
Helensburgh,"Car as driver, car as passenger",4
Helensburgh,"Car as driver, truck",4
Helensburgh,"Car as driver, bicycle",3
Helensburgh,"Train, bus, car as driver",5
Helensburgh,"Train, bus, car as passenger",10
Helensburgh,"Train, tram, car as driver",5
Helensburgh,"Train, car as driver, car as passenger",6
Helensburgh,Walked only,95
Helensburgh,Worked at home,190
Helensburgh,Did not go to work,553
Helensburgh,Not stated,72
Helensburgh,Not applicable,4092
Thirroul - Austinmer - Coalcliff,Train,416
Thirroul - Austinmer - Coalcliff,Bus,48
Thirroul - Austinmer - Coalcliff,Tram,3
Thirroul - Austinmer - Coalcliff,Taxi,4
Thirroul - Austinmer - Coalcliff,"Car, as driver",3153
Thirroul - Austinmer - Coalcliff,"Car, as passenger",174
Thirroul - Austinmer - Coalcliff,Truck,41
Thirroul - Austinmer - Coalcliff,Motorbike/scooter,20
Thirroul - Austinmer - Coalcliff,Bicycle,26
Thirroul - Austinmer - Coalcliff,Other,26
Thirroul - Austinmer - Coalcliff,"Train, bus",30
Thirroul - Austinmer - Coalcliff,"Train, car as driver",66
Thirroul - Austinmer - Coalcliff,"Train, car as passenger",11
Thirroul - Austinmer - Coalcliff,"Train, motorbike/scooter",3
Thirroul - Austinmer - Coalcliff,"Train, bicycle",12
Thirroul - Austinmer - Coalcliff,"Bus, car as driver",9
Thirroul - Austinmer - Coalcliff,"Bus, car as passenger",4
Thirroul - Austinmer - Coalcliff,"Car as driver, car as passenger",13
Thirroul - Austinmer - Coalcliff,"Car as driver, bicycle",3
Thirroul - Austinmer - Coalcliff,"Car as driver, other",3
Thirroul - Austinmer - Coalcliff,"Car as passenger, other",3
Thirroul - Austinmer - Coalcliff,"Train, bus, tram",3
Thirroul - Austinmer - Coalcliff,"Train, bus, car as driver",6
Thirroul - Austinmer - Coalcliff,"Train, bus, car as passenger",3
Thirroul - Austinmer - Coalcliff,"Train, car as driver, car as passenger",3
Thirroul - Austinmer - Coalcliff,Walked only,130
Thirroul - Austinmer - Coalcliff,Worked at home,301
Thirroul - Austinmer - Coalcliff,Did not go to work,653
Thirroul - Austinmer - Coalcliff,Not stated,73
Thirroul - Austinmer - Coalcliff,Not applicable,5331
Wollongong,Train,428
Wollongong,Bus,426
Wollongong,Ferry,4
Wollongong,Taxi,32
Wollongong,"Car, as driver",6926
Wollongong,"Car, as passenger",702
Wollongong,Truck,46
Wollongong,Motorbike/scooter,74
Wollongong,Bicycle,144
Wollongong,Other,56
Wollongong,"Train, bus",46
Wollongong,"Train, taxi",4
Wollongong,"Train, car as driver",78
Wollongong,"Train, car as passenger",25
Wollongong,"Train, bicycle",3
Wollongong,"Train, other",4
Wollongong,"Bus, taxi",8
Wollongong,"Bus, car as driver",24
Wollongong,"Bus, car as passenger",20
Wollongong,"Bus, bicycle",3
Wollongong,"Bus, other",4
Wollongong,"Car as driver, car as passenger",35
Wollongong,"Car as driver, truck",8
Wollongong,"Car as driver, motorbike/scooter",6
Wollongong,"Car as driver, bicycle",8
Wollongong,"Car as driver, other",9
Wollongong,"Car as passenger, bicycle",5
Wollongong,"Car as passenger, other",3
Wollongong,"Train, bus, taxi",5
Wollongong,"Train, bus, car as passenger",5
Wollongong,"Train, car as driver, car as passenger",4
Wollongong,"Bus, taxi, car as passenger",7
Wollongong,"Bus, car as driver, car as passenger",7
Wollongong,Walked only,1173
Wollongong,Worked at home,332
Wollongong,Did not go to work,1462
Wollongong,Not stated,142
Wollongong,Not applicable,15614
Woonona - Bulli - Russell Vale,Train,295
Woonona - Bulli - Russell Vale,Bus,102
Woonona - Bulli - Russell Vale,Taxi,6
Woonona - Bulli - Russell Vale,"Car, as driver",5621
Woonona - Bulli - Russell Vale,"Car, as passenger",377
Woonona - Bulli - Russell Vale,Truck,72
Woonona - Bulli - Russell Vale,Motorbike/scooter,38
Woonona - Bulli - Russell Vale,Bicycle,59
Woonona - Bulli - Russell Vale,Other,33
Woonona - Bulli - Russell Vale,"Train, bus",28
Woonona - Bulli - Russell Vale,"Train, tram",3
Woonona - Bulli - Russell Vale,"Train, taxi",3
Woonona - Bulli - Russell Vale,"Train, car as driver",132
Woonona - Bulli - Russell Vale,"Train, car as passenger",25
Woonona - Bulli - Russell Vale,"Train, bicycle",9
