SA2 - Residence,SA2 - Work place,Count
Cabramatta - Lansvale,Macquarie Park - Marsfield,46
Cabramatta - Lansvale,North Ryde - East Ryde,10
Cabramatta - Lansvale,West Ryde - Meadowbank,10
Cabramatta - Lansvale,Eastwood,3
Cabramatta - Lansvale,Ryde - North,7
Cabramatta - Lansvale,Ashcroft - Busby - Miller,10
Cabramatta - Lansvale,Austral - Greendale,25
Cabramatta - Lansvale,Cecil Hills,4
Cabramatta - Lansvale,Green Valley,13
Cabramatta - Lansvale,Hinchinbrook,8
Cabramatta - Lansvale,Hoxton Park - Carnes Hill - Horningsea Park,13
Cabramatta - Lansvale,West Hoxton - Middleton Grange,6
Cabramatta - Lansvale,Cobbitty - Bringelly,4
Cabramatta - Lansvale,Gledswood Hills - Gregory Hills,5
Cabramatta - Lansvale,Leppington - Catherine Field,13
Cabramatta - Lansvale,Oran Park,8
Cabramatta - Lansvale,Bonnyrigg Heights - Bonnyrigg,47
Cabramatta - Lansvale,Bossley Park - Abbotsbury,15
Cabramatta - Lansvale,Cabramatta - Lansvale,1218
Cabramatta - Lansvale,Cabramatta West - Mount Pritchard,46
Cabramatta - Lansvale,Canley Vale - Canley Heights,155
Cabramatta - Lansvale,Edensor Park,10
Cabramatta - Lansvale,Fairfield,122
Cabramatta - Lansvale,Fairfield - West,25
Cabramatta - Lansvale,Greenfield Park - Prairiewood,44
Cabramatta - Lansvale,Horsley Park - Kemps Creek,42
Cabramatta - Lansvale,Smithfield - Wetherill Park,47
Cabramatta - Lansvale,St Johns Park - Wakeley,33
Cabramatta - Lansvale,Wetherill Park Industrial,269
Cabramatta - Lansvale,Casula,41
Cabramatta - Lansvale,Chipping Norton - Moorebank,181
Cabramatta - Lansvale,Holsworthy - Wattle Grove,38
Cabramatta - Lansvale,Warwick Farm,91
Cabramatta - Lansvale,Edmondson Park,5
Cabramatta - Lansvale,Liverpool - East,175
Cabramatta - Lansvale,Liverpool - West,28
Cabramatta - Lansvale,Prestons,124
Cabramatta - Lansvale,Miranda - Yowie Bay,3
Cabramatta - Lansvale,Sylvania - Taren Point,3
Cabramatta - Lansvale,Caringbah,7
Cabramatta - Lansvale,Cronulla - Kurnell - Bundeena,5
Cabramatta - Lansvale,Heathcote - Waterfall,6
Cabramatta - Lansvale,Menai - Lucas Heights - Woronora,8
Cabramatta - Lansvale,Oyster Bay - Como - Jannali,7
Cabramatta - Lansvale,Sutherland - Kirrawee,5
Cabramatta - Lansvale,POW No Fixed Address (NSW),239
Cabramatta West - Mount Pritchard,Gosford - Springfield,4
Cabramatta West - Mount Pritchard,Unanderra - Mount Kembla,5
Cabramatta West - Mount Pritchard,Wollongong - East,3
Cabramatta West - Mount Pritchard,Newcastle Port - Kooragang,3
Cabramatta West - Mount Pritchard,Bowral,4
Cabramatta West - Mount Pritchard,Mittagong,6
Cabramatta West - Mount Pritchard,Baulkham Hills (West) - Bella Vista,25
Cabramatta West - Mount Pritchard,Castle Hill - Central,14
Cabramatta West - Mount Pritchard,Castle Hill - East,3
Cabramatta West - Mount Pritchard,Dural - Kenthurst - Wisemans Ferry,4
Cabramatta West - Mount Pritchard,Galston - Laughtondale,13
Cabramatta West - Mount Pritchard,Pitt Town - McGraths Hill,4
Cabramatta West - Mount Pritchard,Rouse Hill - Beaumont Hills,4
Cabramatta West - Mount Pritchard,Blacktown (East) - Kings Park,61
Cabramatta West - Mount Pritchard,Lalor Park - Kings Langley,24
Cabramatta West - Mount Pritchard,Blacktown - West,5
Cabramatta West - Mount Pritchard,Seven Hills - Prospect,4
Cabramatta West - Mount Pritchard,Glenwood,3
Cabramatta West - Mount Pritchard,Marsden Park - Shanes Park,6
Cabramatta West - Mount Pritchard,Riverstone,7
Cabramatta West - Mount Pritchard,Stanhope Gardens - Parklea,4
Cabramatta West - Mount Pritchard,Glendenning - Dean Park,18
Cabramatta West - Mount Pritchard,Hassall Grove - Plumpton,5
Cabramatta West - Mount Pritchard,Mount Druitt - Whalan,7
Cabramatta West - Mount Pritchard,Prospect Reservoir,116
Cabramatta West - Mount Pritchard,Rooty Hill - Minchinbury,42
Cabramatta West - Mount Pritchard,Banksmeadow,4
Cabramatta West - Mount Pritchard,Botany,13
Cabramatta West - Mount Pritchard,Port Botany Industrial,9
Cabramatta West - Mount Pritchard,Sydney Airport,12
Cabramatta West - Mount Pritchard,Mascot,20
Cabramatta West - Mount Pritchard,Petersham - Stanmore,9
Cabramatta West - Mount Pritchard,Marrickville - North,14
Cabramatta West - Mount Pritchard,Marrickville - South,3
Cabramatta West - Mount Pritchard,Darlinghurst,3
Cabramatta West - Mount Pritchard,Erskineville - Alexandria,19
Cabramatta West - Mount Pritchard,Glebe - Forest Lodge,5
Cabramatta West - Mount Pritchard,Potts Point - Woolloomooloo,3
Cabramatta West - Mount Pritchard,Surry Hills,24
Cabramatta West - Mount Pritchard,Camperdown - Darlington,15
Cabramatta West - Mount Pritchard,Chippendale,4
Cabramatta West - Mount Pritchard,Newtown (NSW),3
Cabramatta West - Mount Pritchard,Pyrmont,30
Cabramatta West - Mount Pritchard,Redfern,23
Cabramatta West - Mount Pritchard,Rosebery - Beaconsfield,5
Cabramatta West - Mount Pritchard,Sydney (North) - Millers Point,268
Cabramatta West - Mount Pritchard,Sydney (South) - Haymarket,51
Cabramatta West - Mount Pritchard,Ultimo,20
Cabramatta West - Mount Pritchard,Waterloo,5
Cabramatta West - Mount Pritchard,Bondi - Tamarama - Bronte,4
Cabramatta West - Mount Pritchard,Bondi Junction - Waverly,5
Cabramatta West - Mount Pritchard,Kensington (NSW),3
Cabramatta West - Mount Pritchard,Randwick - North,6
Cabramatta West - Mount Pritchard,Randwick - South,4
Cabramatta West - Mount Pritchard,Malabar - La Perouse,4
Cabramatta West - Mount Pritchard,Bass Hill - Georges Hall,16
Cabramatta West - Mount Pritchard,Chullora,85
Cabramatta West - Mount Pritchard,Condell Park,82
Cabramatta West - Mount Pritchard,Padstow,12
Cabramatta West - Mount Pritchard,Revesby,6
Cabramatta West - Mount Pritchard,Yagoona - Birrong,10
Cabramatta West - Mount Pritchard,Bankstown - North,27
Cabramatta West - Mount Pritchard,Bankstown - South,45
Cabramatta West - Mount Pritchard,Greenacre - North,21
Cabramatta West - Mount Pritchard,Greenacre - South,3
Cabramatta West - Mount Pritchard,Panania (North) - Milperra,6
Cabramatta West - Mount Pritchard,Belmore - Belfield,6
Cabramatta West - Mount Pritchard,Punchbowl,20
Cabramatta West - Mount Pritchard,Roselands,11
Cabramatta West - Mount Pritchard,Lakemba,8
Cabramatta West - Mount Pritchard,Campsie - South,11
Cabramatta West - Mount Pritchard,Canterbury - South,7
Cabramatta West - Mount Pritchard,Kingsgrove - North,15
Cabramatta West - Mount Pritchard,Narwee - Beverly Hills,4
Cabramatta West - Mount Pritchard,Peakhurst - Lugarno,4
Cabramatta West - Mount Pritchard,Riverwood,3
Cabramatta West - Mount Pritchard,Hurstville - Central,4
Cabramatta West - Mount Pritchard,Mortdale - Oatley,7
Cabramatta West - Mount Pritchard,Kogarah,13
Cabramatta West - Mount Pritchard,Kogarah Bay - Carlton - Allawah,7
Cabramatta West - Mount Pritchard,Rockdale - Banksia,4
Cabramatta West - Mount Pritchard,Sans Souci - Ramsgate,3
Cabramatta West - Mount Pritchard,Arncliffe - Bardwell Valley,9
Cabramatta West - Mount Pritchard,Concord - Mortlake - Cabarita,4
Cabramatta West - Mount Pritchard,Drummoyne - Rodd Point,3
Cabramatta West - Mount Pritchard,Five Dock - Abbotsford,4
Cabramatta West - Mount Pritchard,Concord West - North Strathfield,13
Cabramatta West - Mount Pritchard,Rhodes,13
Cabramatta West - Mount Pritchard,Balmain,3
Cabramatta West - Mount Pritchard,Lilyfield - Rozelle,3
Cabramatta West - Mount Pritchard,Annandale (NSW),3
Cabramatta West - Mount Pritchard,Leichhardt,6
Cabramatta West - Mount Pritchard,Croydon Park - Enfield,3
Cabramatta West - Mount Pritchard,Haberfield - Summer Hill,3
Cabramatta West - Mount Pritchard,Homebush,38
Cabramatta West - Mount Pritchard,Strathfield South,12
Cabramatta West - Mount Pritchard,Ashfield - South,9
Cabramatta West - Mount Pritchard,Burwood (NSW),13
Cabramatta West - Mount Pritchard,Strathfield - East,4
Cabramatta West - Mount Pritchard,Strathfield - West,11
Cabramatta West - Mount Pritchard,Chatswood (West) - Lane Cove North,3
Cabramatta West - Mount Pritchard,St Leonards - Naremburn,15
Cabramatta West - Mount Pritchard,Artarmon,4
Cabramatta West - Mount Pritchard,Chatswood - East,13
Cabramatta West - Mount Pritchard,Lane Cove,7
Cabramatta West - Mount Pritchard,Asquith - Mount Colah,3
Cabramatta West - Mount Pritchard,Hornsby - East,9
Cabramatta West - Mount Pritchard,Wahroonga (East) - Warrawee,3
Cabramatta West - Mount Pritchard,Crows Nest - Waverton,5
Cabramatta West - Mount Pritchard,Neutral Bay - Kirribilli,5
Cabramatta West - Mount Pritchard,North Sydney - Lavender Bay,27
Cabramatta West - Mount Pritchard,Currans Hill,20
Cabramatta West - Mount Pritchard,Elderslie - Narellan,6
Cabramatta West - Mount Pritchard,Bradbury - Wedderburn,5
Cabramatta West - Mount Pritchard,Campbelltown - Woodbine,42
Cabramatta West - Mount Pritchard,Leumeah - Minto Heights,6
Cabramatta West - Mount Pritchard,Minto - St Andrews,26
Cabramatta West - Mount Pritchard,Glenfield,5
Cabramatta West - Mount Pritchard,Ingleburn,54
Cabramatta West - Mount Pritchard,Macquarie Fields,12
Cabramatta West - Mount Pritchard,Emu Plains - Leonay,12
Cabramatta West - Mount Pritchard,Jamisontown - South Penrith,4
Cabramatta West - Mount Pritchard,Kingswood - Werrington,7
Cabramatta West - Mount Pritchard,Mulgoa - Luddenham - Orchard Hills,8
Cabramatta West - Mount Pritchard,Penrith,16
Cabramatta West - Mount Pritchard,Warragamba - Silverdale,4
Cabramatta West - Mount Pritchard,Richmond - Clarendon,3
Cabramatta West - Mount Pritchard,Windsor - Bligh Park,6
Cabramatta West - Mount Pritchard,Yarramundi - Londonderry,3
Cabramatta West - Mount Pritchard,Erskine Park,62
Cabramatta West - Mount Pritchard,St Marys - North St Marys,28
Cabramatta West - Mount Pritchard,Auburn - Central,17
Cabramatta West - Mount Pritchard,Auburn - North,16
Cabramatta West - Mount Pritchard,Auburn - South,11
Cabramatta West - Mount Pritchard,Lidcombe,43
Cabramatta West - Mount Pritchard,Regents Park,13
Cabramatta West - Mount Pritchard,Silverwater - Newington,49
Cabramatta West - Mount Pritchard,Wentworth Point - Sydney Olympic Park,34
Cabramatta West - Mount Pritchard,Ermington - Rydalmere,33
Cabramatta West - Mount Pritchard,Chester Hill - Sefton,100
Cabramatta West - Mount Pritchard,Fairfield - East,74
Cabramatta West - Mount Pritchard,Granville - Clyde,14
Cabramatta West - Mount Pritchard,Guildford - South Granville,18
Cabramatta West - Mount Pritchard,Guildford West - Merrylands West,18
Cabramatta West - Mount Pritchard,Smithfield Industrial,105
Cabramatta West - Mount Pritchard,Yennora Industrial,68
Cabramatta West - Mount Pritchard,Merrylands - Holroyd,17
Cabramatta West - Mount Pritchard,Pemulwuy - Greystanes (North),32
Cabramatta West - Mount Pritchard,North Parramatta,13
Cabramatta West - Mount Pritchard,North Rocks,3
Cabramatta West - Mount Pritchard,Northmead,34
Cabramatta West - Mount Pritchard,Toongabbie - Constitution Hill,10
Cabramatta West - Mount Pritchard,Winston Hills,7
Cabramatta West - Mount Pritchard,Pendle Hill - Girraween,35
Cabramatta West - Mount Pritchard,Wentworthville - Westmead,5
Cabramatta West - Mount Pritchard,Parramatta - North,128
Cabramatta West - Mount Pritchard,Rosehill - Harris Park,13
Cabramatta West - Mount Pritchard,Gladesville - Huntleys Point,3
Cabramatta West - Mount Pritchard,Hunters Hill - Woolwich,6
Cabramatta West - Mount Pritchard,Macquarie Park - Marsfield,41
Cabramatta West - Mount Pritchard,North Ryde - East Ryde,8
Cabramatta West - Mount Pritchard,Ryde - North,4
Cabramatta West - Mount Pritchard,Ryde - South,4
Cabramatta West - Mount Pritchard,Ashcroft - Busby - Miller,29
Cabramatta West - Mount Pritchard,Austral - Greendale,21
Cabramatta West - Mount Pritchard,Cecil Hills,8
Cabramatta West - Mount Pritchard,Green Valley,22
Cabramatta West - Mount Pritchard,Hinchinbrook,19
Cabramatta West - Mount Pritchard,Hoxton Park - Carnes Hill - Horningsea Park,23
Cabramatta West - Mount Pritchard,West Hoxton - Middleton Grange,14
Cabramatta West - Mount Pritchard,Gledswood Hills - Gregory Hills,4
Cabramatta West - Mount Pritchard,Leppington - Catherine Field,7
Cabramatta West - Mount Pritchard,Bonnyrigg Heights - Bonnyrigg,97
Cabramatta West - Mount Pritchard,Bossley Park - Abbotsbury,17
Cabramatta West - Mount Pritchard,Cabramatta - Lansvale,328
Cabramatta West - Mount Pritchard,Cabramatta West - Mount Pritchard,542
Cabramatta West - Mount Pritchard,Canley Vale - Canley Heights,108
Cabramatta West - Mount Pritchard,Edensor Park,14
Cabramatta West - Mount Pritchard,Fairfield,80
Cabramatta West - Mount Pritchard,Fairfield - West,23
Cabramatta West - Mount Pritchard,Greenfield Park - Prairiewood,71
Cabramatta West - Mount Pritchard,Horsley Park - Kemps Creek,67
Cabramatta West - Mount Pritchard,Smithfield - Wetherill Park,41
Cabramatta West - Mount Pritchard,St Johns Park - Wakeley,22
Cabramatta West - Mount Pritchard,Wetherill Park Industrial,224
Cabramatta West - Mount Pritchard,Casula,39
Cabramatta West - Mount Pritchard,Chipping Norton - Moorebank,150
Cabramatta West - Mount Pritchard,Holsworthy - Wattle Grove,32
Cabramatta West - Mount Pritchard,Lurnea - Cartwright,4
Cabramatta West - Mount Pritchard,Warwick Farm,85
Cabramatta West - Mount Pritchard,Edmondson Park,3
Cabramatta West - Mount Pritchard,Liverpool - East,247
Cabramatta West - Mount Pritchard,Liverpool - West,54
Cabramatta West - Mount Pritchard,Prestons,143
Cabramatta West - Mount Pritchard,Miranda - Yowie Bay,5
Cabramatta West - Mount Pritchard,Caringbah,5
Cabramatta West - Mount Pritchard,Menai - Lucas Heights - Woronora,3
Cabramatta West - Mount Pritchard,Sutherland - Kirrawee,5
Cabramatta West - Mount Pritchard,POW No Fixed Address (NSW),197
Canley Vale - Canley Heights,Lithgow Surrounds,5
Canley Vale - Canley Heights,Shellharbour - Oak Flats,4
Canley Vale - Canley Heights,Warilla,5
Canley Vale - Canley Heights,Wollongong - East,5
Canley Vale - Canley Heights,Beresfield - Hexham,3
Canley Vale - Canley Heights,Bowral,6
Canley Vale - Canley Heights,Mittagong,4
Canley Vale - Canley Heights,Baulkham Hills - East,8
Canley Vale - Canley Heights,Baulkham Hills (West) - Bella Vista,36
Canley Vale - Canley Heights,Castle Hill - Central,4
Canley Vale - Canley Heights,Castle Hill - North,5
Canley Vale - Canley Heights,Castle Hill - South,4
Canley Vale - Canley Heights,Kellyville - West,3
Canley Vale - Canley Heights,Dural - Kenthurst - Wisemans Ferry,3
Canley Vale - Canley Heights,Galston - Laughtondale,16
Canley Vale - Canley Heights,Pitt Town - McGraths Hill,3
Canley Vale - Canley Heights,Rouse Hill - Beaumont Hills,3
Canley Vale - Canley Heights,Blacktown (East) - Kings Park,53
Canley Vale - Canley Heights,Blacktown (North) - Marayong,8
Canley Vale - Canley Heights,Doonside - Woodcroft,4
Canley Vale - Canley Heights,Lalor Park - Kings Langley,24
Canley Vale - Canley Heights,Blacktown - West,4
Canley Vale - Canley Heights,Seven Hills - Prospect,9
Canley Vale - Canley Heights,Toongabbie - West,3
Canley Vale - Canley Heights,Quakers Hill,3
Canley Vale - Canley Heights,Marsden Park - Shanes Park,7
Canley Vale - Canley Heights,Riverstone,11
Canley Vale - Canley Heights,Schofields (West) - Colebee,3
Canley Vale - Canley Heights,Glendenning - Dean Park,15
Canley Vale - Canley Heights,Lethbridge Park - Tregear,3
Canley Vale - Canley Heights,Mount Druitt - Whalan,19
Canley Vale - Canley Heights,Prospect Reservoir,114
Canley Vale - Canley Heights,Rooty Hill - Minchinbury,54
Canley Vale - Canley Heights,Banksmeadow,13
Canley Vale - Canley Heights,Botany,13
Canley Vale - Canley Heights,Port Botany Industrial,6
Canley Vale - Canley Heights,Sydney Airport,18
Canley Vale - Canley Heights,Mascot,17
Canley Vale - Canley Heights,Petersham - Stanmore,13
Canley Vale - Canley Heights,Marrickville - North,18
Canley Vale - Canley Heights,Marrickville - South,16
Canley Vale - Canley Heights,Darlinghurst,5
Canley Vale - Canley Heights,Erskineville - Alexandria,36
Canley Vale - Canley Heights,Glebe - Forest Lodge,4
Canley Vale - Canley Heights,Potts Point - Woolloomooloo,10
Canley Vale - Canley Heights,Surry Hills,19
Canley Vale - Canley Heights,Camperdown - Darlington,18
Canley Vale - Canley Heights,Chippendale,4
Canley Vale - Canley Heights,Newtown (NSW),11
Canley Vale - Canley Heights,Pyrmont,28
Canley Vale - Canley Heights,Redfern,43
Canley Vale - Canley Heights,Rosebery - Beaconsfield,9
Canley Vale - Canley Heights,Sydney (North) - Millers Point,380
Canley Vale - Canley Heights,Sydney (South) - Haymarket,89
Canley Vale - Canley Heights,Ultimo,21
Canley Vale - Canley Heights,Zetland,7
Canley Vale - Canley Heights,Bondi Junction - Waverly,10
Canley Vale - Canley Heights,Paddington - Moore Park,11
Canley Vale - Canley Heights,Double Bay - Darling Point,5
Canley Vale - Canley Heights,Kensington (NSW),10
Canley Vale - Canley Heights,Randwick - South,9
Canley Vale - Canley Heights,Matraville - Chifley,4
Canley Vale - Canley Heights,Bass Hill - Georges Hall,20
Canley Vale - Canley Heights,Chullora,131
Canley Vale - Canley Heights,Condell Park,88
Canley Vale - Canley Heights,Padstow,13
Canley Vale - Canley Heights,Revesby,13
Canley Vale - Canley Heights,Yagoona - Birrong,11
Canley Vale - Canley Heights,Bankstown - North,39
Canley Vale - Canley Heights,Bankstown - South,63
Canley Vale - Canley Heights,Greenacre - North,26
Canley Vale - Canley Heights,Panania (North) - Milperra,4
Canley Vale - Canley Heights,Belmore - Belfield,6
Canley Vale - Canley Heights,Punchbowl,10
Canley Vale - Canley Heights,Roselands,7
Canley Vale - Canley Heights,Lakemba,5
Canley Vale - Canley Heights,Campsie - North,3
Canley Vale - Canley Heights,Campsie - South,4
Canley Vale - Canley Heights,Canterbury - South,6
Canley Vale - Canley Heights,Earlwood,4
Canley Vale - Canley Heights,Kingsgrove - North,12
Canley Vale - Canley Heights,Narwee - Beverly Hills,3
Canley Vale - Canley Heights,Oatley - Hurstville Grove,4
Canley Vale - Canley Heights,Peakhurst - Lugarno,4
Canley Vale - Canley Heights,Riverwood,6
Canley Vale - Canley Heights,South Hurstville - Blakehurst,7
Canley Vale - Canley Heights,Hurstville - Central,8
Canley Vale - Canley Heights,Kogarah,7
Canley Vale - Canley Heights,Kogarah Bay - Carlton - Allawah,6
Canley Vale - Canley Heights,Rockdale - Banksia,3
Canley Vale - Canley Heights,Arncliffe - Bardwell Valley,8
Canley Vale - Canley Heights,Wolli Creek,6
Canley Vale - Canley Heights,Concord - Mortlake - Cabarita,4
Canley Vale - Canley Heights,Five Dock - Abbotsford,8
Canley Vale - Canley Heights,Concord West - North Strathfield,27
Canley Vale - Canley Heights,Rhodes,17
Canley Vale - Canley Heights,Lilyfield - Rozelle,5
Canley Vale - Canley Heights,Leichhardt,6
Canley Vale - Canley Heights,Dulwich Hill - Lewisham,3
Canley Vale - Canley Heights,Homebush,31
Canley Vale - Canley Heights,Strathfield South,20
Canley Vale - Canley Heights,Ashfield - North,3
Canley Vale - Canley Heights,Ashfield - South,3
Canley Vale - Canley Heights,Burwood (NSW),26
Canley Vale - Canley Heights,Croydon,3
Canley Vale - Canley Heights,Strathfield - East,10
Canley Vale - Canley Heights,Strathfield - West,13
Canley Vale - Canley Heights,Chatswood (West) - Lane Cove North,4
Canley Vale - Canley Heights,St Leonards - Naremburn,28
Canley Vale - Canley Heights,Chatswood - East,18
Canley Vale - Canley Heights,Greenwich - Riverview,6
Canley Vale - Canley Heights,Lane Cove,9
Canley Vale - Canley Heights,Asquith - Mount Colah,9
Canley Vale - Canley Heights,Normanhurst - Thornleigh - Westleigh,5
Canley Vale - Canley Heights,Hornsby - East,6
Canley Vale - Canley Heights,Gordon - Killara,3
Canley Vale - Canley Heights,Lindfield - Roseville,3
Canley Vale - Canley Heights,St Ives,4
Canley Vale - Canley Heights,Turramurra,3
Canley Vale - Canley Heights,Wahroonga (East) - Warrawee,8
Canley Vale - Canley Heights,Crows Nest - Waverton,8
Canley Vale - Canley Heights,Neutral Bay - Kirribilli,4
Canley Vale - Canley Heights,North Sydney - Lavender Bay,61
Canley Vale - Canley Heights,Avalon - Palm Beach,3
Canley Vale - Canley Heights,Freshwater - Brookvale,5
Canley Vale - Canley Heights,Belrose,3
Canley Vale - Canley Heights,Frenchs Forest - Oxford Falls,4
Canley Vale - Canley Heights,Currans Hill,23
Canley Vale - Canley Heights,Elderslie - Narellan,5
Canley Vale - Canley Heights,Harrington Park,3
Canley Vale - Canley Heights,Campbelltown - Woodbine,41
Canley Vale - Canley Heights,Leumeah - Minto Heights,4
Canley Vale - Canley Heights,Minto - St Andrews,51
Canley Vale - Canley Heights,Glenfield,4
Canley Vale - Canley Heights,Ingleburn,64
Canley Vale - Canley Heights,Macquarie Fields,5
Canley Vale - Canley Heights,Douglas Park - Appin,3
Canley Vale - Canley Heights,Picton - Tahmoor - Buxton,4
Canley Vale - Canley Heights,Blackheath - Megalong Valley,4
Canley Vale - Canley Heights,Katoomba - Leura,4
Canley Vale - Canley Heights,Lawson - Hazelbrook - Linden,3
Canley Vale - Canley Heights,Springwood - Winmalee,4
Canley Vale - Canley Heights,Cambridge Park,5
Canley Vale - Canley Heights,Emu Plains - Leonay,5
Canley Vale - Canley Heights,Jamisontown - South Penrith,3
Canley Vale - Canley Heights,Kingswood - Werrington,3
Canley Vale - Canley Heights,Mulgoa - Luddenham - Orchard Hills,15
Canley Vale - Canley Heights,Penrith,16
Canley Vale - Canley Heights,Windsor - Bligh Park,3
Canley Vale - Canley Heights,Yarramundi - Londonderry,9
Canley Vale - Canley Heights,Erskine Park,62
