SA2 - Residence,Method of Travel to Work,Count
Kiama Downs - Minnamurra,"Car, as passenger",79
Kiama Downs - Minnamurra,"Car as passenger, bicycle",3
Kiama Downs - Minnamurra,Truck,20
Kiama Downs - Minnamurra,Bicycle,4
Kiama Downs - Minnamurra,Walked only,27
Kiama Downs - Minnamurra,Other,7
Kiama Downs - Minnamurra,Worked at home,764
Kiama Downs - Minnamurra,Did not go to work,429
Kiama Downs - Minnamurra,Not stated,12
Kiama Downs - Minnamurra,Not applicable,3246
Kiama Hinterland - Gerringong,Train,13
Kiama Hinterland - Gerringong,Bus,3
Kiama Hinterland - Gerringong,"Bus, car as driver",4
Kiama Hinterland - Gerringong,"Car, as driver",1893
Kiama Hinterland - Gerringong,"Car, as passenger",85
Kiama Hinterland - Gerringong,Truck,27
Kiama Hinterland - Gerringong,Motorbike/scooter,8
Kiama Hinterland - Gerringong,Bicycle,9
Kiama Hinterland - Gerringong,Walked only,92
Kiama Hinterland - Gerringong,Other,19
Kiama Hinterland - Gerringong,Worked at home,1046
Kiama Hinterland - Gerringong,Did not go to work,552
Kiama Hinterland - Gerringong,Not stated,9
Kiama Hinterland - Gerringong,Not applicable,4363
Shellharbour - Flinders,Train,20
Shellharbour - Flinders,"Train, bus",10
Shellharbour - Flinders,"Train, car as driver",6
Shellharbour - Flinders,"Train, car as passenger",4
Shellharbour - Flinders,Bus,21
Shellharbour - Flinders,"Bus, car as driver",4
Shellharbour - Flinders,"Bus, car as passenger",3
Shellharbour - Flinders,"Ferry, car as driver",3
Shellharbour - Flinders,Taxi/ride-share service,4
Shellharbour - Flinders,"Car, as driver",5091
Shellharbour - Flinders,"Car as driver, car as passenger",11
Shellharbour - Flinders,"Car as driver, truck",6
Shellharbour - Flinders,"Car as driver, other",5
Shellharbour - Flinders,"Car, as passenger",280
Shellharbour - Flinders,Truck,53
Shellharbour - Flinders,Motorbike/scooter,12
Shellharbour - Flinders,Bicycle,22
Shellharbour - Flinders,Walked only,62
Shellharbour - Flinders,Other,34
Shellharbour - Flinders,Worked at home,2286
Shellharbour - Flinders,Did not go to work,1539
Shellharbour - Flinders,Not stated,27
Shellharbour - Flinders,Not applicable,9839
Shellharbour - Oak Flats,Train,26
Shellharbour - Oak Flats,"Train, car as driver",7
Shellharbour - Oak Flats,"Train, car as passenger",3
Shellharbour - Oak Flats,Bus,36
Shellharbour - Oak Flats,"Bus, car as driver",3
Shellharbour - Oak Flats,Taxi/ride-share service,4
Shellharbour - Oak Flats,"Taxi/ride-share service, car as driver",4
Shellharbour - Oak Flats,"Taxi/ride-share service, car as passenger",4
Shellharbour - Oak Flats,"Car, as driver",2647
Shellharbour - Oak Flats,"Car as driver, car as passenger",9
Shellharbour - Oak Flats,"Car as driver, truck",9
Shellharbour - Oak Flats,"Car as driver, motorbike/scooter",3
Shellharbour - Oak Flats,"Car as driver, other",4
Shellharbour - Oak Flats,"Car, as passenger",152
Shellharbour - Oak Flats,Truck,40
Shellharbour - Oak Flats,Motorbike/scooter,10
Shellharbour - Oak Flats,Bicycle,9
Shellharbour - Oak Flats,Walked only,62
Shellharbour - Oak Flats,Other,30
Shellharbour - Oak Flats,Worked at home,820
Shellharbour - Oak Flats,Did not go to work,785
Shellharbour - Oak Flats,Not stated,24
Shellharbour - Oak Flats,Not applicable,5903
Warilla,Train,17
Warilla,"Train, bus",4
Warilla,"Train, car as driver",10
Warilla,"Train, car as passenger",4
Warilla,Bus,69
Warilla,"Bus, car as driver",5
Warilla,"Bus, car as passenger",10
Warilla,Ferry,3
Warilla,Taxi/ride-share service,6
Warilla,"Car, as driver",4549
Warilla,"Car as driver, car as passenger",11
Warilla,"Car as driver, truck",3
Warilla,"Car as driver, motorbike/scooter",3
Warilla,"Car as driver, bicycle",3
Warilla,"Car as driver, other",3
Warilla,"Car, as passenger",332
Warilla,Truck,61
Warilla,Motorbike/scooter,26
Warilla,Bicycle,14
Warilla,Walked only,107
Warilla,Other,34
Warilla,Worked at home,1090
Warilla,Did not go to work,1199
Warilla,Not stated,69
Warilla,Not applicable,12754
Balgownie - Fairy Meadow,Train,58
Balgownie - Fairy Meadow,"Train, bus",10
Balgownie - Fairy Meadow,"Train, car as driver",13
Balgownie - Fairy Meadow,"Train, car as passenger",7
Balgownie - Fairy Meadow,Bus,93
Balgownie - Fairy Meadow,"Bus, Taxi/ride-share service",4
Balgownie - Fairy Meadow,"Bus, car as driver",4
Balgownie - Fairy Meadow,"Bus, car as passenger",9
Balgownie - Fairy Meadow,Taxi/ride-share service,18
Balgownie - Fairy Meadow,"Car, as driver",4605
Balgownie - Fairy Meadow,"Car as driver, car as passenger",12
Balgownie - Fairy Meadow,"Car as driver, truck",8
Balgownie - Fairy Meadow,"Car as driver, motorbike/scooter",6
Balgownie - Fairy Meadow,"Car as driver, bicycle",3
Balgownie - Fairy Meadow,"Car as driver, other",5
Balgownie - Fairy Meadow,"Car, as passenger",301
Balgownie - Fairy Meadow,"Car as passenger, other",3
Balgownie - Fairy Meadow,Truck,70
Balgownie - Fairy Meadow,Motorbike/scooter,35
Balgownie - Fairy Meadow,Bicycle,59
Balgownie - Fairy Meadow,Walked only,136
Balgownie - Fairy Meadow,Other,46
Balgownie - Fairy Meadow,Worked at home,2631
Balgownie - Fairy Meadow,Did not go to work,1590
Balgownie - Fairy Meadow,Not stated,30
Balgownie - Fairy Meadow,Not applicable,11741
Corrimal - Tarrawanna - Bellambi,Train,55
Corrimal - Tarrawanna - Bellambi,"Train, bus",6
Corrimal - Tarrawanna - Bellambi,"Train, car as driver",21
Corrimal - Tarrawanna - Bellambi,"Train, car as passenger",4
Corrimal - Tarrawanna - Bellambi,"Train, other",4
Corrimal - Tarrawanna - Bellambi,"Train, bus, car as passenger",4
Corrimal - Tarrawanna - Bellambi,Bus,46
Corrimal - Tarrawanna - Bellambi,"Bus, car as driver",5
Corrimal - Tarrawanna - Bellambi,"Bus, car as passenger",3
Corrimal - Tarrawanna - Bellambi,Taxi/ride-share service,6
Corrimal - Tarrawanna - Bellambi,"Car, as driver",3466
Corrimal - Tarrawanna - Bellambi,"Car as driver, car as passenger",9
Corrimal - Tarrawanna - Bellambi,"Car as driver, truck",6
Corrimal - Tarrawanna - Bellambi,"Car as driver, bicycle",3
Corrimal - Tarrawanna - Bellambi,"Car as driver, other",3
Corrimal - Tarrawanna - Bellambi,"Car, as passenger",204
Corrimal - Tarrawanna - Bellambi,Truck,52
Corrimal - Tarrawanna - Bellambi,Motorbike/scooter,17
Corrimal - Tarrawanna - Bellambi,Bicycle,42
Corrimal - Tarrawanna - Bellambi,Walked only,97
Corrimal - Tarrawanna - Bellambi,Other,31
Corrimal - Tarrawanna - Bellambi,Worked at home,1806
Corrimal - Tarrawanna - Bellambi,Did not go to work,1146
Corrimal - Tarrawanna - Bellambi,Not stated,26
Corrimal - Tarrawanna - Bellambi,Not applicable,8958
Figtree - Keiraville,Train,42
Figtree - Keiraville,"Train, bus",7
Figtree - Keiraville,"Train, car as driver",20
Figtree - Keiraville,"Train, car as passenger",4
Figtree - Keiraville,"Train, bus, car as driver",3
Figtree - Keiraville,Bus,84
Figtree - Keiraville,"Bus, car as driver",4
Figtree - Keiraville,"Bus, car as passenger",9
Figtree - Keiraville,Taxi/ride-share service,10
Figtree - Keiraville,"Car, as driver",5035
Figtree - Keiraville,"Car as driver, car as passenger",23
Figtree - Keiraville,"Car as driver, truck",3
Figtree - Keiraville,"Car as driver, motorbike/scooter",4
Figtree - Keiraville,"Car as driver, bicycle",3
Figtree - Keiraville,"Car as driver, other",7
Figtree - Keiraville,"Car, as passenger",353
Figtree - Keiraville,Truck,52
Figtree - Keiraville,Motorbike/scooter,53
Figtree - Keiraville,Bicycle,47
Figtree - Keiraville,Walked only,130
Figtree - Keiraville,Other,38
Figtree - Keiraville,Worked at home,3007
Figtree - Keiraville,Did not go to work,1704
Figtree - Keiraville,Not stated,20
Figtree - Keiraville,Not applicable,12093
Helensburgh,Train,70
Helensburgh,"Train, bus",12
Helensburgh,"Train, car as driver",14
Helensburgh,"Car, as driver",1978
Helensburgh,"Car as driver, car as passenger",4
Helensburgh,"Car as driver, bicycle",3
Helensburgh,"Car as driver, other",6
Helensburgh,"Car, as passenger",80
Helensburgh,Truck,46
Helensburgh,Motorbike/scooter,8
Helensburgh,Bicycle,3
Helensburgh,Walked only,104
Helensburgh,Other,17
Helensburgh,Worked at home,1654
Helensburgh,Did not go to work,715
Helensburgh,Not stated,8
Helensburgh,Not applicable,4394
Thirroul - Austinmer - Coalcliff,Train,65
Thirroul - Austinmer - Coalcliff,"Train, bus",7
Thirroul - Austinmer - Coalcliff,"Train, car as driver",11
Thirroul - Austinmer - Coalcliff,"Train, bicycle",5
Thirroul - Austinmer - Coalcliff,Bus,20
Thirroul - Austinmer - Coalcliff,"Car, as driver",2105
Thirroul - Austinmer - Coalcliff,"Car as driver, car as passenger",4
Thirroul - Austinmer - Coalcliff,"Car as driver, truck",3
Thirroul - Austinmer - Coalcliff,"Car as driver, bicycle",5
Thirroul - Austinmer - Coalcliff,"Car, as passenger",80
Thirroul - Austinmer - Coalcliff,Truck,30
Thirroul - Austinmer - Coalcliff,Motorbike/scooter,15
Thirroul - Austinmer - Coalcliff,Bicycle,24
Thirroul - Austinmer - Coalcliff,Walked only,105
Thirroul - Austinmer - Coalcliff,Other,22
Thirroul - Austinmer - Coalcliff,Worked at home,2421
Thirroul - Austinmer - Coalcliff,Did not go to work,880
Thirroul - Austinmer - Coalcliff,Not stated,16
Thirroul - Austinmer - Coalcliff,Not applicable,6141
Woonona - Bulli - Russell Vale,Train,66
Woonona - Bulli - Russell Vale,"Train, bus",6
Woonona - Bulli - Russell Vale,"Train, Taxi/ride-share service",4
Woonona - Bulli - Russell Vale,"Train, car as driver",24
Woonona - Bulli - Russell Vale,"Train, car as passenger",5
Woonona - Bulli - Russell Vale,"Train, bus, car as driver",4
Woonona - Bulli - Russell Vale,Bus,32
Woonona - Bulli - Russell Vale,"Car, as driver",4296
Woonona - Bulli - Russell Vale,"Car as driver, car as passenger",16
Woonona - Bulli - Russell Vale,"Car as driver, truck",9
Woonona - Bulli - Russell Vale,"Car as driver, motorbike/scooter",6
Woonona - Bulli - Russell Vale,"Car as driver, bicycle",10
Woonona - Bulli - Russell Vale,"Car as driver, other",3
Woonona - Bulli - Russell Vale,"Car, as passenger",198
Woonona - Bulli - Russell Vale,Truck,49
Woonona - Bulli - Russell Vale,Motorbike/scooter,17
Woonona - Bulli - Russell Vale,Bicycle,55
Woonona - Bulli - Russell Vale,Walked only,111
Woonona - Bulli - Russell Vale,Other,19
Woonona - Bulli - Russell Vale,Worked at home,3126
Woonona - Bulli - Russell Vale,Did not go to work,1538
Woonona - Bulli - Russell Vale,Not stated,19
Woonona - Bulli - Russell Vale,Not applicable,11151
Wollongong - East,Train,109
Wollongong - East,"Train, bus",17
Wollongong - East,"Train, Tram/light rail",4
Wollongong - East,"Train, car as driver",14
Wollongong - East,"Train, car as passenger",5
Wollongong - East,"Train, bicycle",3
Wollongong - East,Bus,114
Wollongong - East,"Bus, Taxi/ride-share service",4
Wollongong - East,"Bus, car as driver",8
Wollongong - East,"Bus, car as passenger",9
Wollongong - East,Taxi/ride-share service,14
Wollongong - East,"Car, as driver",3306
Wollongong - East,"Car as driver, car as passenger",6
Wollongong - East,"Car as driver, truck",5
Wollongong - East,"Car as driver, motorbike/scooter",5
Wollongong - East,"Car as driver, other",7
Wollongong - East,"Car, as passenger",204
Wollongong - East,"Car as passenger, other",3
Wollongong - East,Truck,25
Wollongong - East,Motorbike/scooter,35
Wollongong - East,Bicycle,50
Wollongong - East,Walked only,660
Wollongong - East,Other,33
Wollongong - East,Worked at home,2540
Wollongong - East,Did not go to work,1207
Wollongong - East,Not stated,29
Wollongong - East,Not applicable,7603
Wollongong - West,Train,108
Wollongong - West,"Train, bus",23
Wollongong - West,"Train, car as driver",13
Wollongong - West,"Train, car as passenger",4
Wollongong - West,"Train, other",4
Wollongong - West,"Train, bus, Taxi/ride-share service",4
Wollongong - West,Bus,109
Wollongong - West,"Bus, car as driver",4
Wollongong - West,"Bus, car as passenger",11
Wollongong - West,"Bus, other",3
Wollongong - West,Taxi/ride-share service,13
Wollongong - West,"Car, as driver",3468
Wollongong - West,"Car as driver, car as passenger",15
Wollongong - West,"Car as driver, truck",3
Wollongong - West,"Car as driver, motorbike/scooter",6
Wollongong - West,"Car as driver, bicycle",11
Wollongong - West,"Car as driver, other",9
Wollongong - West,"Car as driver, car as passenger, bicycle",3
Wollongong - West,"Car, as passenger",261
Wollongong - West,"Car as passenger, other",3
Wollongong - West,Truck,26
Wollongong - West,Motorbike/scooter,38
Wollongong - West,Bicycle,47
Wollongong - West,Walked only,359
Wollongong - West,Other,21
Wollongong - West,Worked at home,2216
Wollongong - West,Did not go to work,1269
Wollongong - West,Not stated,26
Wollongong - West,Not applicable,8460
Bulahdelah - Stroud,"Car, as driver",1153
Bulahdelah - Stroud,"Car as driver, car as passenger",10
Bulahdelah - Stroud,"Car as driver, truck",3
Bulahdelah - Stroud,"Car, as passenger",68
Bulahdelah - Stroud,Truck,37
Bulahdelah - Stroud,Motorbike/scooter,5
Bulahdelah - Stroud,Walked only,100
Bulahdelah - Stroud,Other,17
Bulahdelah - Stroud,Worked at home,380
Bulahdelah - Stroud,Did not go to work,271
Bulahdelah - Stroud,Not stated,31
Bulahdelah - Stroud,Not applicable,3156
Forster,Bus,21
Forster,"Bus, car as passenger",3
Forster,Taxi/ride-share service,3
Forster,"Car, as driver",3288
Forster,"Car as driver, car as passenger",14
Forster,"Car as driver, other",5
Forster,"Car, as passenger",282
Forster,Truck,41
Forster,Motorbike/scooter,17
Forster,Bicycle,30
Forster,Walked only,199
Forster,Other,26
Forster,Worked at home,496
Forster,Did not go to work,582
Forster,Not stated,53
Forster,Not applicable,9636
Forster-Tuncurry Surrounds,Bus,14
Forster-Tuncurry Surrounds,Taxi/ride-share service,3
Forster-Tuncurry Surrounds,"Car, as driver",1468
Forster-Tuncurry Surrounds,"Car as driver, car as passenger",3
Forster-Tuncurry Surrounds,"Car as driver, truck",4
Forster-Tuncurry Surrounds,"Car as driver, other",4
Forster-Tuncurry Surrounds,"Car, as passenger",107
Forster-Tuncurry Surrounds,Truck,50
Forster-Tuncurry Surrounds,Motorbike/scooter,5
Forster-Tuncurry Surrounds,Walked only,95
Forster-Tuncurry Surrounds,Other,10
Forster-Tuncurry Surrounds,Worked at home,450
Forster-Tuncurry Surrounds,Did not go to work,291
Forster-Tuncurry Surrounds,Not stated,35
Forster-Tuncurry Surrounds,Not applicable,4435
Tuncurry,Bus,11
Tuncurry,Taxi/ride-share service,4
Tuncurry,"Car, as driver",1198
Tuncurry,"Car as driver, car as passenger",5
Tuncurry,"Car as driver, other",4
Tuncurry,"Car, as passenger",112
Tuncurry,Truck,14
Tuncurry,Motorbike/scooter,5
Tuncurry,Bicycle,10
Tuncurry,Walked only,109
Tuncurry,Other,8
Tuncurry,Worked at home,154
Tuncurry,Did not go to work,242
Tuncurry,Not stated,25
Tuncurry,Not applicable,4466
Kempsey,Bus,19
Kempsey,"Bus, car as passenger",3
Kempsey,Taxi/ride-share service,11
Kempsey,"Car, as driver",3511
Kempsey,"Car as driver, car as passenger",11
Kempsey,"Car as driver, truck",8
Kempsey,"Car as driver, motorbike/scooter",3
Kempsey,"Car, as passenger",330
Kempsey,"Car as passenger, bicycle",3
Kempsey,Truck,92
Kempsey,Motorbike/scooter,13
Kempsey,Bicycle,8
Kempsey,Walked only,125
Kempsey,Other,25
Kempsey,Worked at home,293
Kempsey,Did not go to work,550
Kempsey,Not stated,56
Kempsey,Not applicable,10572
Kempsey Surrounds,Bus,13
Kempsey Surrounds,"Ferry, car as driver",3
Kempsey Surrounds,"Car, as driver",2359
Kempsey Surrounds,"Car as driver, truck",4
Kempsey Surrounds,"Car as driver, other",3
Kempsey Surrounds,"Car, as passenger",137
Kempsey Surrounds,Truck,66
Kempsey Surrounds,Motorbike/scooter,16
Kempsey Surrounds,Bicycle,22
Kempsey Surrounds,Walked only,192
Kempsey Surrounds,Other,14
Kempsey Surrounds,Worked at home,496
Kempsey Surrounds,Did not go to work,371
Kempsey Surrounds,Not stated,39
Kempsey Surrounds,Not applicable,5733
Macksville - Scotts Head,Bus,4
Macksville - Scotts Head,"Bus, car as passenger",3
Macksville - Scotts Head,"Car, as driver",1146
Macksville - Scotts Head,"Car as driver, other",4
Macksville - Scotts Head,"Car, as passenger",85
Macksville - Scotts Head,Truck,34
Macksville - Scotts Head,Motorbike/scooter,4
Macksville - Scotts Head,Bicycle,12
Macksville - Scotts Head,Walked only,87
Macksville - Scotts Head,Other,8
Macksville - Scotts Head,Worked at home,169
Macksville - Scotts Head,Did not go to work,195
Macksville - Scotts Head,Not stated,29
Macksville - Scotts Head,Not applicable,3414
Nambucca Heads,Train,3
Nambucca Heads,Bus,4
Nambucca Heads,"Car, as driver",1419
Nambucca Heads,"Car as driver, car as passenger",4
Nambucca Heads,"Car as driver, bicycle",3
Nambucca Heads,"Car, as passenger",116
Nambucca Heads,Truck,22
Nambucca Heads,Motorbike/scooter,4
Nambucca Heads,Bicycle,3
Nambucca Heads,Walked only,74
Nambucca Heads,Other,9
Nambucca Heads,Worked at home,185
Nambucca Heads,Did not go to work,229
Nambucca Heads,Not stated,36
Nambucca Heads,Not applicable,4995
Nambucca Heads Surrounds,Bus,8
Nambucca Heads Surrounds,"Car, as driver",1984
Nambucca Heads Surrounds,"Car as driver, car as passenger",9
Nambucca Heads Surrounds,"Car as driver, motorbike/scooter",3
Nambucca Heads Surrounds,"Car as driver, other",4
Nambucca Heads Surrounds,"Car, as passenger",135
Nambucca Heads Surrounds,Truck,54
Nambucca Heads Surrounds,Motorbike/scooter,16
Nambucca Heads Surrounds,Bicycle,3
Nambucca Heads Surrounds,Walked only,56
Nambucca Heads Surrounds,Other,16
Nambucca Heads Surrounds,Worked at home,529
Nambucca Heads Surrounds,Did not go to work,325
Nambucca Heads Surrounds,Not stated,41
Nambucca Heads Surrounds,Not applicable,4905
South West Rocks,Bus,3
South West Rocks,"Car, as driver",1156
South West Rocks,"Car, as passenger",96
South West Rocks,Truck,18
South West Rocks,Motorbike/scooter,11
South West Rocks,Bicycle,13
South West Rocks,Walked only,86
South West Rocks,Other,10
South West Rocks,Worked at home,221
South West Rocks,Did not go to work,238
South West Rocks,Not stated,10
South West Rocks,Not applicable,3755
Lord Howe Island,"Car, as driver",52
Lord Howe Island,"Car, as passenger",13
Lord Howe Island,Motorbike/scooter,6
Lord Howe Island,Bicycle,54
Lord Howe Island,Walked only,39
Lord Howe Island,Worked at home,28
Lord Howe Island,Did not go to work,27
Lord Howe Island,Not stated,6
Lord Howe Island,Not applicable,209
Laurieton - Bonny Hills,Train,5
Laurieton - Bonny Hills,Bus,35
